"","score_file"
"R03C01-10018518",0.13
"R04C01-10018986",0.065
"R05C01-10019000",0.113065
"R06C01-10018972",0.13
"R08C01-10019068",0.13
"R01C01-10018109",0.13
"R03C01-10018157",0.13
"R04C01-10014642",0.178
"R06C01-10016396",0.130048
"R01C01-10018077",0.226
"R02C01-10018075",0.113325
"R03C01-10018064",0.226
"R05C01-10014741",0.13
"R06C01-10014869",0.065065
"R07C01-10014721",0.113195
"R08C01-10014770",0.11326
"R02C01-10021381",0.06552
"R03C01-10021983",0.13
"R04C01-10021982",0.13
"R07C01-10014730",0.13
"R08C01-10014055",0.13
"R01C01-10023273",0.177952
"R02C01-10014715",0.13
"R04C01-10022686",0.161
"R05C01-10022083",0.065065
"R06C01-10022084",0.13
"R07C01-10021909",0.177904
"R08C01-10022616",0.177712
"R01C01-10018534",0.178
"R02C01-10018607",0.13
"R03C01-10018421",0.13
"R04C01-10018446",0.178
"R05C01-10018563",0.178
"R06C01-10018528",0.226
"R07C01-10018244",0.065
"R01C01-10014837",0.178
"R02C01-10014879",0.113
"R05C01-10014970",0.177904
"R06C01-10014828",0.13
"R07C01-10014910",0.130096
"R08C01-10014911",0.065455
"R02C01-10028709",0.177616
"R03C01-10028691",0.113
"R04C01-10026239",0.178
"R05C01-10026614",0.178048
"R06C01-10026621",0.178
"R07C01-10026567",0.13
"R08C01-10025990",0.177952
"R01C01-10014849",0.178
"R04C01-10014724",0.13
"R05C01-10014847",0.178
"R06C01-10018076",0.178
"R07C01-10018062",0.13
"R08C01-10018050",0.13
"R02C01-10007942",0.13
"R03C01-10014441",0.13
"R04C01-10014499",0.13
"R05C01-10014493",0.11794
"R06C01-10014505",0.22552
"R07C01-10014485",0.13
"R01C01-10026579",0.130096
"R02C01-10026655",0.00078
"R03C01-10020746",0.13
"R04C01-10022833",0.178
"R05C01-10020752",0.178
"R06C01-10020745",0.226
"R07C01-10022768",0.178
"R02C01-10018130",0.130144
"R03C01-10018119",0.178
"R05C01-10018232",0.178
"R06C01-10007962",0.13
"R07C01-10018227",0.178
"R08C01-10018316",0.178
"R01C01-10022075",0.178048
"R02C01-10021954",0.178
"R03C01-10021944",0.065065
"R04C01-10021962",0.065065
"R05C01-10022029",0.178048
"R06C01-10022030",0.13
"R07C01-10021985",0.113585
"R01C01-10026259",0.178
"R02C01-10027254",0.13
"R03C01-10026609",0.130096
"R06C01-10026631",0.13
"R08C01-10026632",0.13
"R01C01-10021771",0.13
"R02C01-10005986",0.178
"R03C01-10014829",0.13
"R04C01-10014816",0.13
"R06C01-10014766",0.130048
"R07C01-10018085",0.065144
"R08C01-10014815",0.13
"R03C01-10018237",0.13
"R04C01-10018205",0.178
"R05C01-10018206",6.49999999999929e-05
"R06C01-10014653",0.178
"R07C01-10016304",0.13
"R08C01-10014668",0.13
"R02C01-10018292",0.130048
"R03C01-10016486",0.178
"R04C01-10016532",0.178
"R05C01-10018321",0.178048
"R06C01-10018288",0.178096
"R07C01-10018325",0.13
"R08C01-10018280",0.13
"R01C01-10014358",0.13
"R02C01-10018229",0.178
"R03C01-10014346",0.178
"R04C01-10018326",0.113466
"R06C01-10014329",0.177952
"R07C01-10016370",0.226
"R08C01-10018266",0.13
"R01C01-10018363",0.065
"R02C01-10018128",0.178
"R05C01-10018433",0.178
"R06C01-10018348",0.13
"R07C01-10018361",0.226
"R08C01-10018454",0.13
"R01C01-10011949",0.13
"R04C01-10013560",0.13
"R05C01-10014299",0.065356
"R06C01-10014304",0.13
"R07C01-10014309",0.13
"R08C01-10014141",0.178
"R01C01-10016371",0.178
"R03C01-10016453",0.226
"R04C01-10016549",0.065065
"R05C01-10016407",0.17824
"R06C01-10016337",0.178
"R08C01-10016338",0.13
"R01C01-10007954",0.13
"R02C01-10016570",0.130144
"R03C01-10016552",0.226
"R06C01-10016568",0.178
"R08C01-10016509",0.226
"R01C01-10018106",0.13
"R02C01-10018870",0.178
"R03C01-10018367",0.226
"R05C01-10018286",0.13
"R06C01-10018365",0.130144
"R07C01-10018867",0.13
"R02C01-10014470",0.113455
"R03C01-10010206",0.178
"R04C01-10013509",0.13
"R06C01-10014402",0.13
"R07C01-10007490",0.13
"R08C01-10007930",0.178
"R02C01-10016300",0.130096
"R03C01-10016497",0.13
"R06C01-10016374",0.065065
"R07C01-10013436",0.178
"R08C01-10013464",0.13
"R02C01-10014708",0.178
"R03C01-10014712",0.178
"R05C01-10014702",0.113065
"R07C01-10014714",0.13
"R08C01-10014691",0.13
"R02C01-10022243",0.06591
"R03C01-10022987",0.178
"R04C01-10022814",0.13
"R05C01-10018906",0.22576
"R06C01-10022986",0.13
"R07C01-10022816",0.177952
"R08C01-10022386",0.113195
"R01C01-10019197",0.178
"R02C01-10020651",0.13
"R03C01-10020663",0.178
"R04C01-10019238",0.065291
"R05C01-10019237",0.065065
"R06C01-10020646",0.13
"R08C01-10019230",0.130144
"R02C01-10014590",0.178
"R03C01-10014620",0.13
"R04C01-10014577",0.13
"R05C01-10014613",0.13
"R06C01-10014591",0.178
"R07C01-10014610",0.178
"R08C01-10014604",0.177952
"R01C01-10026328",0.06526
"R05C01-10028789",0.04917
"R06C01-10029258",0.13
"R08C01-10018943",0.13
"R01C01-10014193",0.13
"R03C01-10014210",0.13
"R04C01-10014206",0.065065
"R06C01-10014208",0.13
"R07C01-10014207",0.11313
"R01C01-10014214",0.13
"R02C01-10014182",0.177952
"R03C01-10014213",0.13
"R06C01-10014175",0.13
"R07C01-10014087",0.178
"R01C01-10018623",0.13
"R02C01-10018462",0.130144
"R03C01-10019033",0.225952
"R04C01-10019517",0.178
"R05C01-10019092",0.178
"R06C01-10019521",0.178
"R07C01-10018853",0.13
"R01C01-10016301",0.13
"R02C01-10016538",0.178
"R03C01-10016540",0.178
"R04C01-10016351",0.178
"R05C01-10016296",0.178
"R06C01-10014554",0.13
"R07C01-10016295",0.13
"R01C01-10021662",0.178
"R02C01-10021224",0.13
"R06C01-10021751",0.178
"R02C01-10022380",0.178
"R03C01-10021297",0.13
"R04C01-10021758",0.13
"R05C01-10021299",0.13
"R06C01-10021308",0.177952
"R07C01-10022378",0.178
"R08C01-10022356",0.13
"R01C01-10018895",0.178
"R04C01-10020538",0.178
"R05C01-10021223",0.178
"R06C01-10018889",0.178
"R07C01-10021660",0.178
"R08C01-10021727",0.178
"R02C01-10020582",0.130048
"R04C01-10019104",0.13
"R05C01-10020539",0.13
"R06C01-10019084",0.226
"R07C01-10005889",0.113065
"R08C01-10019483",0.130048
"R01C01-10012507",0.13
"R02C01-10012514",0.13
"R03C01-10012536",0.065065
"R04C01-10012443",0.178
"R05C01-10012772",0.13
"R06C01-10014081",0.113274
"R08C01-10014072",0.226
"R02C01-10020535",0.13
"R04C01-10020534",0.177952
"R05C01-10019506",0.13
"R07C01-10019504",0.178
"R08C01-10020810",0.178
"R03C01-10014507",0.13
"R04C01-10009737",0.13
"R05C01-10014558",0.13
"R07C01-10014531",0.226
"R01C01-10020633",0.13
"R03C01-10011946",0.13
"R04C01-10014259",0.13
"R06C01-10013320",0.113
"R07C01-10014265",0.178
"R08C01-10014527",0.178
"R01C01-10019215",0.178
"R02C01-10020465",0.130096
"R04C01-10020473",0.13
"R05C01-10020474",0.13
"R06C01-10020632",0.178
"R07C01-10020636",0.178
"R08C01-10020478",0.13
"R02C01-10021028",0.161
"R03C01-10022159",0.13
"R04C01-10022166",0.13
"R05C01-10022109",0.178
"R06C01-10021794",0.178048
"R07C01-10021824",0.13
"R08C01-10021795",0.2236
"R01C01-10022345",0.13
"R02C01-10022341",0.178
"R03C01-10022346",0.13
"R04C01-10022114",0.178048
"R05C01-10018012",0.178
"R07C01-10014878",0.175936
"R08C01-10014876",0.13
"R02C01-10019076",0.226
"R03C01-10019075",0.178
"R04C01-10018641",0.178
"R05C01-10019035",0.13
"R06C01-10019046",0.178
"R07C01-10018461",0.13
"R08C01-10019065",0.178
"R02C01-10019308",0.178
"R03C01-10019304",0.13
"R05C01-10020518",0.13
"R06C01-10020437",0.178
"R07C01-10010868",0.178
"R08C01-10020438",0.13
"R01C01-10028712",0.130048
"R03C01-10028899",0.13
"R05C01-10027841",0.178
"R06C01-10028735",0.130384
"R07C01-10026298",0.178
"R08C01-10026299",0.13
"R03C01-10012706",0.130048
"R04C01-10018253",0.178
"R05C01-10018560",0.130144
"R06C01-10018852",0.13
"R07C01-10018872",0.178
"R08C01-10018580",0.13
"R01C01-10021726",0.178
"R02C01-10021063",0.226
"R03C01-10021314",0.13
"R05C01-10021306",0.13
"R06C01-10022829",0.130144
"R07C01-10021307",0.13
"R08C01-10022827",0.13
"R02C01-10014332",0.226
"R03C01-10014593",0.178
"R04C01-10014599",0.06513
"R05C01-10014647",0.178
"R06C01-10014624",0.178
"R07C01-10014578",0.226
"R08C01-10014637",0.065
"R02C01-10019219",0.130192
"R03C01-10020505",0.13
"R04C01-10020511",0.13
"R05C01-10020512",0.178
"R06C01-10020462",0.130048
"R07C01-10020513",0.130192
"R08C01-10020463",0.13
"R01C01-10018612",0.07052
"R02C01-10019070",0.13
"R04C01-10019056",0.13
"R05C01-10018554",0.130048
"R06C01-10016455",0.13
"R07C01-10018994",0.130048
"R08C01-10019047",0.13
"R01C01-10026155",0.161
"R03C01-10027539",0.178
"R05C01-10027107",0.13
"R08C01-10026159",0.13
"R01C01-10025567",0.178
"R02C01-10021054",0.13
"R05C01-10025197",0.13
"R03C01-10025717",0.178
"R04C01-10010387",0.13
"R05C01-10018869",0.130048
"R06C01-10016533",0.13
"R07C01-10025743",0.13
"R01C01-10026118",0.226
"R02C01-10026114",0.13
"R04C01-10025592",0.13
"R05C01-10024147",0.13
"R06C01-10021656",0.0938
"R08C01-10004139",0.178
"R03C01-10027364",0.226
"R04C01-10025860",0.13
"R05C01-10027318",0.178
"R06C01-10026839",0.177952
"R02C01-10013277",0.226
"R03C01-10014080",0.13
"R04C01-10012795",0.178
"R06C01-10011757",0.065
"R07C01-10013440",0.178
"R08C01-10013529",0.13
"R01C01-10026270",0.13
"R02C01-10027429",0.13
"R03C01-10026809",0.119579
"R04C01-10027593",0.13
"R05C01-10026116",0.065
"R06C01-10027624",0.178
"R07C01-10027623",0.13
"R08C01-10028765",0.129805
"R03C01-10020939",0.225904
"R04C01-10022838",0.178
"R05C01-10029296",0.13
"R06C01-10026910",0.178
"R07C01-10029785",0.130048
"R08C01-10029677",0.13
"R01C01-10014529",0.13
"R02C01-10014540",0.178672
"R03C01-10007881",0.178
"R04C01-10014530",0.178144
"R05C01-10011748",0.178
"R06C01-10014525",0.065308
"R07C01-10014539",0.178
"R08C01-10014621",0.178
"R02C01-10014678",0.13
"R03C01-10014679",0.178
"R07C01-10013978",0.225952
"R08C01-10013965",0.13
"R02C01-10025444",0.13
"R03C01-10025808",0.13
"R04C01-10025474",0.13
"R05C01-10024473",0.13
"R06C01-10025443",0.13
"R07C01-10025442",0.178
"R08C01-10025934",0.13
"R02C01-10018583",0.178
"R03C01-10019101",0.081315
"R04C01-10019100",0.13
"R05C01-10018511",0.178
"R06C01-10018873",0.178
"R07C01-10019652",0.178
"R08C01-10018634",0.13
"R01C01-10020924",0.178
"R03C01-10020925",0.113
"R04C01-10020918",0.13
"R05C01-10020847",0.178
"R06C01-10020919",0.13
"R07C01-10020927",0.226
"R02C01-10021641",0.178
"R04C01-10020845",0.178
"R05C01-10021678",0.13
"R06C01-10020910",0.13
"R07C01-10020797",0.13
"R08C01-10021016",0.130048
"R03C01-10016307",0.130192
"R04C01-10016299",0.13
"R05C01-10011829",0.130048
"R06C01-10018180",0.178
"R07C01-10018186",0.13
"R01C01-10022425",0.065065
"R02C01-10021922",0.13
"R03C01-10021937",0.06513
"R04C01-10022025",0.178
"R05C01-10022073",0.13
"R06C01-10021925",0.178
"R07C01-10021918",0.178
"R08C01-10021410",0.177904
"R02C01-10022089",0.065
"R03C01-10022779",0.13
"R04C01-10022343",0.178
"R05C01-10022113",0.13
"R07C01-10022377",0.178
"R01C01-10014046",0.178
"R02C01-10014027",0.065065
"R03C01-10014039",0.13
"R04C01-10014005",0.178
"R05C01-10014677",0.177904
"R06C01-10014013",0.13
"R07C01-10013984",0.178
"R01C01-10019094",0.178
"R02C01-10018425",0.117875
"R03C01-10019032",0.130048
"R05C01-10019091",0.178
"R06C01-10019039",0.13
"R07C01-10019520",0.178
"R08C01-10019518",0.13
"R01C01-10014875",0.130048
"R02C01-10023002",0.13
"R03C01-10014693",0.178
"R05C01-10023001",0.130048
"R06C01-10020906",0.13
"R07C01-10009639",0.178
"R08C01-10020961",0.13
"R02C01-10027221",0.178
"R03C01-10028026",0.13
"R04C01-10026721",0.13
"R05C01-10024483",0.13
"R06C01-10028029",0.113
"R07C01-10024759",0.13
"R08C01-10025482",0.065325
"R03C01-10028763",0.13
"R04C01-10028738",0.160856
"R06C01-10025086",0.13
"R07C01-10024201",0.178
"R08C01-10027350",0.13
"R01C01-10020922",0.13
"R02C01-10018925",0.130144
"R03C01-10024131",0.065449
"R06C01-10025293",0.178
"R02C01-10028345",0.13
"R03C01-10027796",0.13
"R06C01-10027889",0.130096
"R07C01-10027537",0.226
"R08C01-10026304",0.178
"R01C01-10027766",0.13
"R02C01-10022418",0.226
"R03C01-10028041",0.178
"R04C01-10026325",0.178
"R05C01-10026051",0.226
"R07C01-10027934",0.130048
"R02C01-10022362",0.13
"R03C01-10022795",0.13
"R04C01-10021300",0.13
"R05C01-10022246",0.130048
"R06C01-10021828",0.178
"R01C01-10020921",0.13
"R02C01-10020913",0.178
"R03C01-10021857",0.113195
"R04C01-10022318",0.178
"R05C01-10020931",0.13
"R06C01-10022315",0.177952
"R01C01-10027859",0.130336
"R02C01-10025316",0.130048
"R03C01-10027892",0.13
"R04C01-10026818",0.178
"R06C01-10026827",0.13
"R08C01-10025089",0.178
"R01C01-10029305",0.178
"R02C01-10028366",0.130048
"R04C01-10028334",0.113
"R05C01-10028410",0.13
"R06C01-10028338",0.113065
"R07C01-10027638",0.177952
"R02C01-10018375",0.13
"R03C01-10018394",0.178
"R04C01-10018610",0.13
"R05C01-10018537",0.130048
"R06C01-10018535",0.065
"R07C01-10018533",0.17752
"R08C01-10018561",0.130048
"R03C01-10018230",0.13
"R04C01-10018430",0.178
"R05C01-10018240",0.13
"R06C01-10018386",0.13
"R08C01-10018498",0.177712
"R02C01-10012958",0.178048
"R04C01-10012944",0.178
"R05C01-10012947",0.178
"R07C01-10012495",0.13
"R08C01-10012512",0.13
"R01C01-10024302",0.13
"R03C01-10024303",0.13
"R05C01-10029863",0.178
"R06C01-10026291",0.113308
"R07C01-10026394",0.130048
"R08C01-10029701",0.176512
"R01C01-10022147",0.13
"R03C01-10021651",0.065178
"R04C01-10021721",0.13
"R05C01-10021722",0.13
"R06C01-10021062",0.130048
"R07C01-10021663",0.178
"R08C01-10021065",0.13
"R02C01-10009341",0.178048
"R03C01-10007502",0.13
"R04C01-10011671",0.178
"R05C01-10016398",0.13
"R06C01-10013334",0.13
"R07C01-10007504",0.178
"R08C01-10003815",0.178
"R05C01-10028314",0.178
"R06C01-10028737",0.226
"R08C01-10027930",0.178
"R02C01-10016475",0.065438
"R04C01-10018199",0.065
"R05C01-10018275",0.13
"R06C01-10018124",0.13024
"R07C01-10018159",0.13
"R02C01-10019231",0.178
"R06C01-10013021",0.178
"R07C01-10014908",0.06513
"R01C01-10027882",0.13
"R03C01-10026044",0.178
"R05C01-10027492",0.13
"R06C01-10029289",0.13
"R07C01-10028344",0.130048
"R08C01-10029773",0.178
"R03C01-10022359",0.13
"R04C01-10018902",0.130048
"R05C01-10022128",0.13
"R06C01-10022125",0.178
"R01C01-10028341",0.178
"R02C01-10028342",0.13
"R03C01-10028908",0.13
"R04C01-10028740",0.178
"R05C01-10014303",0.226
"R06C01-10029260",0.13
"R07C01-10028762",0.13
"R08C01-10013899",0.178
"R03C01-10022098",0.06513
"R04C01-10023668",0.13
"R05C01-10010550",0.06513
"R06C01-10025815",0.178
"R07C01-10020736",0.130048
"R08C01-10005939",0.178
"R02C01-10018382",0.178
"R03C01-10018491",0.13
"R04C01-10018591",0.178
"R05C01-10018592",0.226
"R06C01-10018456",0.13024
"R07C01-10018402",0.178
"R01C01-10019641",0.13
"R02C01-10016399",0.226
"R03C01-10019011",0.17824
"R06C01-10019640",0.13
"R07C01-10019639",0.13
"R08C01-10019031",0.178
"R08C01-10018865",0.13
"R01C01-10014077",0.178
"R02C01-10011799",0.161195
"R04C01-10013555",0.178
"R05C01-10014071",0.178
"R06C01-10012598",0.13
"R07C01-10013295",0.178
"R08C01-10013547",0.065
"R01C01-10014079",0.13
"R02C01-10002108",0.178
"R03C01-10013376",0.13
"R04C01-10013288",0.178
"R05C01-10012794",0.13
"R06C01-10011871",0.13
"R01C01-10021713",0.178
"R02C01-10021258",0.13
"R05C01-10021715",0.13
"R06C01-10021319",0.13
"R07C01-10021717",0.178
"R08C01-10021322",0.13
"R01C01-10019081",0.178
"R02C01-10019635",0.178
"R03C01-10019013",0.13
"R04C01-10019663",0.13
"R05C01-10019636",0.178
"R06C01-10019034",0.13
"R07C01-10019029",0.178
"R08C01-10018269",0.13
"R01C01-10027850",6.49999999999929e-05
"R02C01-10027853",0.169552
"R03C01-10028761",0.13
"R06C01-10027050",0.13
"R02C01-10019053",0.178048
"R03C01-10018468",0.178
"R04C01-10018584",0.178048
"R06C01-10018377",0.130048
"R07C01-10019490",0.178
"R08C01-10019500",0.178
"R01C01-10028913",0.178
"R02C01-10028771",0.13
"R03C01-10028824",0.178
"R04C01-10028903",0.13
"R05C01-10026326",0.226
"R06C01-10028911",0.130048
"R07C01-10028955",0.13
"R03C01-10022721",0.11313
"R05C01-10026720",0.13
"R06C01-10026723",0.13
"R07C01-10028187",0.177856
"R08C01-10027768",0.178
"R03C01-10026917",0.13
"R04C01-10012959",0.177952
"R05C01-10013949",0.13
"R07C01-10013929",0.13
"R08C01-10013000",0.13
"R02C01-10029989",0.13
"R04C01-10030176",0.13
"R05C01-10030187",0.178
"R07C01-10030193",0.130048
"R08C01-10029865",0.178
"R02C01-10024930",0.178
"R04C01-10024130",0.13
"R05C01-10024286",0.113
"R06C01-10024928",0.13
"R07C01-10024158",0.065195
"R08C01-10024866",0.065469
"R02C01-10026367",0.130192
"R03C01-10026327",0.13
"R04C01-10026182",0.13
"R07C01-10026389",0.22184
"R08C01-10028959",0.13
"R01C01-10018395",0.13
"R02C01-10018636",0.178
"R03C01-10018390",0.130192
"R04C01-10018372",0.225952
"R05C01-10018471",0.226
"R06C01-10018470",0.13
"R07C01-10018576",0.13
"R08C01-10018443",0.13
"R01C01-10020904",0.13
"R02C01-10025752",0.13
"R03C01-10021109",0.13
"R04C01-10018888",0.178
"R05C01-10026103",0.13
"R06C01-10018590",0.14704
"R07C01-10025054",0.178
"R08C01-10018926",0.065144
"R01C01-10027426",0.130048
"R02C01-10023852",0.178
"R03C01-10027354",0.13
"R04C01-10026009",0.13
"R06C01-10027435",0.13
"R07C01-10027469",0.13
"R02C01-10012790",0.13
"R03C01-10013441",0.178
"R04C01-10013557",0.130192
"R05C01-10012688",0.13
"R06C01-10012653",0.178
"R07C01-10011872",0.178
"R06C01-10026630",0.178
"R07C01-10026629",0.130048
"R01C01-10026722",0.13
"R02C01-10022720",0.06526
"R04C01-10028053",0.13
"R05C01-10028040",0.129805
"R06C01-10026738",0.13
"R02C01-10026610",0.13
"R03C01-10027315",0.178
"R04C01-10026640",0.13
"R01C01-10021697",0.13
"R04C01-10021696",0.13
"R05C01-10021728",0.13
"R06C01-10021707",0.06513
"R07C01-10021712",0.177952
"R08C01-10021031",0.226
"R01C01-10014814",0.13
"R02C01-10019234",0.13
"R04C01-10014919",0.13
"R05C01-10014918",0.178
"R06C01-10014952",0.129805
"R07C01-10014838",0.06539
"R08C01-10014843",0.161
"R01C01-10029332",0.13
"R02C01-10028768",0.13
"R03C01-10030155",0.13
"R04C01-10030196",0.11326
"R05C01-10030464",0.130048
"R06C01-10027213",0.13
"R07C01-10027214",0.130096
"R08C01-10028288",0.13
"R01C01-10028118",0.178048
"R02C01-10026142",0.178
"R03C01-10022429",0.178
"R04C01-10025794",0.178
"R05C01-10027167",0.11326
"R06C01-10027714",0.13
"R07C01-10027220",0.13
"R08C01-10027703",0.178
"R02C01-10009222",0.13
"R03C01-10020855",0.178
"R04C01-10020808",0.178
"R05C01-10019507",0.178
"R07C01-10020820",0.13
"R08C01-10019098",0.13
"R01C01-10021226",0.113195
"R02C01-10021630",0.13
"R03C01-10021686",0.113585
"R04C01-10018135",0.13
"R05C01-10021723",0.13
"R06C01-10021711",0.113
"R08C01-10021013",0.06513
"R01C01-10014061",0.225952
"R03C01-10014062",0.178048
"R04C01-10014063",0.130096
"R05C01-10014686",0.178096
"R06C01-10014030",0.177952
"R07C01-10014672",0.130048
"R08C01-10014049",0.13
"R02C01-10014763",0.13
"R03C01-10014764",0.13
"R04C01-10007531",0.178
"R05C01-10014947",0.178
"R06C01-10018052",0.113065
"R07C01-10018011",0.13
"R02C01-10018585",0.178
"R03C01-10020536",0.13
"R05C01-10019522",0.178
"R06C01-10019088",0.178048
"R07C01-10019086",0.065
"R08C01-10019505",0.13
"R01C01-10020846",0.13
"R02C01-10020844",0.13
"R03C01-10020798",0.16113
"R04C01-10020571",0.178
"R05C01-10021254",0.13
"R06C01-10021692",0.178
"R07C01-10021689",0.065195
"R08C01-10021683",0.178
"R04C01-10014704",0.178
"R06C01-10014700",0.113065
"R07C01-10014713",0.178048
"R08C01-10022402",0.178
"R01C01-10020915",0.178
"R02C01-10020963",0.065
"R04C01-10008351",0.13
"R05C01-10021072",0.178
"R06C01-10021070",0.178
"R07C01-10021071",0.13
"R01C01-10013968",0.178
"R02C01-10014009",0.13
"R03C01-10013962",0.130048
"R04C01-10013998",0.177952
"R05C01-10013945",0.178
"R07C01-10013911",0.178
"R08C01-10014028",0.178
"R02C01-10021225",0.067275
"R04C01-10021687",0.13
"R05C01-10021693",0.178
"R06C01-10021066",0.178
"R08C01-10021695",0.161065
"R01C01-10020841",0.130048
"R04C01-10020856",0.065
"R05C01-10020827",0.226
"R07C01-10019660",0.178
"R08C01-10020825",0.13
"R01C01-10025234",0.226
"R02C01-10023021",0.13
"R03C01-10025214",0.13
"R04C01-10024300",0.178144
"R06C01-10025237",0.161195
"R07C01-10023007",0.178
"R08C01-10025213",0.178
"R02C01-10026778",0.13
"R03C01-10025932",0.178
"R04C01-10022688",0.13
"R05C01-10025933",0.06539
"R06C01-10025937",0.226
"R07C01-10025938",0.13
"R08C01-10025935",0.130048
"R02C01-10019263",0.13
"R03C01-10024004",0.177952
"R04C01-10023999",0.065065
"R05C01-10023246",0.16113
"R06C01-10022641",0.178
"R07C01-10023223",0.178
"R08C01-10023222",0.13
"R01C01-10014883",0.114926
"R03C01-10014836",0.178096
"R04C01-10014951",0.178
"R05C01-10014812",0.06513
"R06C01-10014881",0.178
"R07C01-10014882",0.13
"R01C01-10026490",0.065
"R02C01-10026341",0.13
"R03C01-10027922",0.178
"R04C01-10029285",0.13
"R05C01-10026848",0.13
"R07C01-10024882",0.13
"R08C01-10024979",0.226
"R02C01-10025946",0.065
"R03C01-10005019",0.11391
"R05C01-10025957",0.177424
"R06C01-10025948",0.130288
"R07C01-10026559",0.178096
"R08C01-10026558",0.13
"R02C01-10019223",0.226
"R03C01-10014788",0.13
"R04C01-10019196",0.226
"R06C01-10014753",0.065195
"R07C01-10019182",0.13
"R08C01-10020498",0.178
"R03C01-10025929",0.178
"R04C01-10025930",0.178
"R05C01-10026214",0.178
"R06C01-10024443",0.065
"R07C01-10026233",0.13
"R08C01-10025945",0.114218
"R01C01-10013297",0.178
"R02C01-10014122",0.13
"R03C01-10014155",0.178
"R04C01-10014333",0.13
"R05C01-10014115",0.130048
"R06C01-10013566",0.178
"R07C01-10014289",0.178
"R08C01-10013539",0.13
"R02C01-10023212",0.11326
"R03C01-10020699",0.13
"R04C01-10023036",0.065048
"R06C01-10020698",0.13
"R08C01-10023801",0.065065
"R01C01-10013413",0.178
"R02C01-10014133",0.136144
"R03C01-10014160",0.11352
"R04C01-10014204",0.178
"R05C01-10014211",0.13
"R06C01-10012895",0.178
"R07C01-10012427",0.13
"R08C01-10012426",0.13
"R01C01-10021853",0.13
"R03C01-10022088",0.178
"R04C01-10021749",0.178
"R05C01-10021837",0.13
"R06C01-10022245",0.130048
"R07C01-10021669",0.113065
"R08C01-10022156",0.13
"R01C01-10020572",0.065
"R02C01-10018581",0.13
"R03C01-10020942",0.130096
"R04C01-10020960",0.178
"R05C01-10020787",0.065
"R06C01-10020817",0.13
"R07C01-10020802",0.226
"R08C01-10020954",0.065
"R04C01-10025473",0.178
"R05C01-10026555",0.13
